source_id,source_sha256,page,table,row,column,value_original,reference,verification_status
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,42,2,Land Acquisition Details of Ganga Expressway File Size: 71.37KB | Language: Hindi,HTML table 10; row 42; column 2,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,42,3,09-06-2021,HTML table 10; row 42; column 3,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,42,4,Click here to View/Download,HTML table 10; row 42; column 4,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,43,1,,HTML table 10; row 43; column 1,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,43,2,Hydrological Report of Ganga Expressway. File Size: 21.6 MB | Language: English,HTML table 10; row 43; column 2,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,43,3,04-06-2021,HTML table 10; row 43; column 3,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,43,4,Click here to View/Download,HTML table 10; row 43; column 4,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,44,1,,HTML table 10; row 44; column 1,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,44,2,Interchange Coordinates of Ganga Expressway. File Size: 501 KB | Language: English,HTML table 10; row 44; column 2,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,44,3,04-06-2021,HTML table 10; row 44; column 3,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,44,4,Click here to View/Download,HTML table 10; row 44; column 4,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,45,1,,HTML table 10; row 45; column 1,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,45,2,Land Acquisition Details of Ganga Expressway File Size: 88.67 KB | Language: Hindi,HTML table 10; row 45; column 2,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,45,3,31-05-2021,HTML table 10; row 45; column 3,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,45,4,Click here to View/Download,HTML table 10; row 45; column 4,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,46,1,,HTML table 10; row 46; column 1,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,46,2,Regarding the approval of the proposed rates by the district level committee for the purchase of land identified for the Ganga Expressway project. File Size: 2.80MB | Language: Hindi,HTML table 10; row 46; column 2,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,46,3,21-05-2021,HTML table 10; row 46; column 3,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,46,4,Click here to View/Download,HTML table 10; row 46; column 4,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,47,1,,HTML table 10; row 47; column 1,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,47,2,Regarding the approval of the proposed rates by the district level committee for the purchase of land identified for the Ganga Expressway project. File Size: 50.24MB | Language: Hindi,HTML table 10; row 47; column 2,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,47,3,21-05-2021,HTML table 10; row 47; column 3,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,47,4,Click here to View/Download,HTML table 10; row 47; column 4,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,48,1,,HTML table 10; row 48; column 1,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,48,2,Notice for Revision of Bid Schedule. File Size: 444KB | Language: English,HTML table 10; row 48; column 2,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,48,3,10-05-2021,HTML table 10; row 48; column 3,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,48,4,Click here to View/Download,HTML table 10; row 48; column 4,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,49,1,,HTML table 10; row 49; column 1,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,49,2,Regarding comprehensive DPR of (Pkg 1 – XII) – Ganga Expressway File Size: 15.7MB | Language: English,HTML table 10; row 49; column 2,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,49,3,02-12-2020,HTML table 10; row 49; column 3,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,49,4,Click here to View/Download,HTML table 10; row 49; column 4,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,50,1,,HTML table 10; row 50; column 1,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,50,2,"Regarding DPR (Pkg-1- 49.000 KM) of Ganga Expressway from ""Meerut to Prayagraj"" File Size: 6.7MB | Language: English",HTML table 10; row 50; column 2,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,50,3,02-12-2020,HTML table 10; row 50; column 3,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,50,4,Click here to View/Download,HTML table 10; row 50; column 4,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,51,1,,HTML table 10; row 51; column 1,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,51,2,Regarding DPR of (Pkg 2) – Ganga Expressway File Size: 9.22MB | Language: English,HTML table 10; row 51; column 2,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,51,3,02-12-2020,HTML table 10; row 51; column 3,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,51,4,Click here to View/Download,HTML table 10; row 51; column 4,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,52,1,,HTML table 10; row 52; column 1,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,52,2,"Regarding DPR (Pkg-3- 50.7000 KM) of Ganga Expressway from ""Meerut to Prayagraj File Size: 10.02MB | Language: English",HTML table 10; row 52; column 2,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,52,3,02-12-2020,HTML table 10; row 52; column 3,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,52,4,Click here to View/Download,HTML table 10; row 52; column 4,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,53,1,,HTML table 10; row 53; column 1,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,53,2,"Regarding DPR (Pkg-4- 52.100 KM) of Ganga Expressway from ""Meerut to Prayagraj"" File Size: 10MB | Language: English",HTML table 10; row 53; column 2,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,53,3,02-12-2020,HTML table 10; row 53; column 3,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,53,4,Click here to View/Download,HTML table 10; row 53; column 4,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,54,1,,HTML table 10; row 54; column 1,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,54,2,"Regarding DPR (Pkg-5- 46.700 KM) of Ganga Expressway from ""Meerut to Prayagraj"" File Size: 10.6MB | Language: English",HTML table 10; row 54; column 2,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,54,3,02-12-2020,HTML table 10; row 54; column 3,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,54,4,Click here to View/Download,HTML table 10; row 54; column 4,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,55,1,,HTML table 10; row 55; column 1,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,55,2,"Regarding DPR (Pkg-6- 52.900 KM) of Ganga Expressway from ""Meerut to Prayagraj"" File Size: 9.94MB | Language: English",HTML table 10; row 55; column 2,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,55,3,02-12-2020,HTML table 10; row 55; column 3,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,55,4,Click here to View/Download,HTML table 10; row 55; column 4,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,56,1,,HTML table 10; row 56; column 1,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,56,2,"Regarding DPR (Pkg-7- 52.400 KM) of Ganga Expressway from ""Meerut to Prayagraj"" File Size: 9.59MB | Language: English",HTML table 10; row 56; column 2,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,56,3,02-12-2020,HTML table 10; row 56; column 3,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,56,4,Click here to View/Download,HTML table 10; row 56; column 4,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,57,1,,HTML table 10; row 57; column 1,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,57,2,"Regarding DPR (Pkg-8- 50.200 KM) of Ganga Expressway from ""Meerut to Prayagraj"" File Size: 9.68MB | Language: English",HTML table 10; row 57; column 2,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,57,3,02-12-2020,HTML table 10; row 57; column 3,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,57,4,Click here to View/Download,HTML table 10; row 57; column 4,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,58,1,,HTML table 10; row 58; column 1,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,58,2,"Regarding DPR (Pkg-9- 53.100 KM) of Ganga Expressway from ""Meerut to Prayagraj File Size: 9.65MB | Language: English",HTML table 10; row 58; column 2,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,58,3,02-12-2020,HTML table 10; row 58; column 3,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,58,4,Click here to View/Download,HTML table 10; row 58; column 4,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,59,1,,HTML table 10; row 59; column 1,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,59,2,"Regarding DPR (Pkg-10- 51.800 KM) of Ganga Expressway from ""Meerut to Prayagraj"" File Size: 9.73MB | Language: English",HTML table 10; row 59; column 2,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,59,3,02-12-2020,HTML table 10; row 59; column 3,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,59,4,Click here to View/Download,HTML table 10; row 59; column 4,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,60,1,,HTML table 10; row 60; column 1,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,60,2,"Regarding DPR (Pkg-11- 52.000 KM) of Ganga Expressway from ""Meerut to Prayagraj"" File Size: 10MB | Language: English",HTML table 10; row 60; column 2,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,60,3,02-12-2020,HTML table 10; row 60; column 3,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,60,4,Click here to View/Download,HTML table 10; row 60; column 4,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,61,1,,HTML table 10; row 61; column 1,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,61,2,"Regarding DPR (Pkg-12- 53.047 KM) of Ganga Expressway from ""Meerut to Prayagraj"" File Size: 9.94MB | Language: English",HTML table 10; row 61; column 2,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,61,3,02-12-2020,HTML table 10; row 61; column 3,review_required
S002,f1eb646871951df0ea70098a4e2a654a69032501e45839af1f9992ab647478e0,,10,61,4,Click here to View/Download,HTML table 10; row 61; column 4,review_required
